text,label
🫶🫶🫶  Донецька область - ракетна небезпека!,0
🔴  Повітряна тривога в Донецькій області!,0
🫶🫶🫶 Пуски КАБ ворожою тактичною авіацією на Харківщину.,0
🫶🫶🫶 Пуски КАБ ворожою тактичною авіацією на Сумщину.,0
🫶🫶🫶 Харківська область - ракетна небезпека!,0
🔴  Повітряна тривога в Харківській області!,0
🫶🫶🫶  Активність ворожої тактичної авіації на північно-східному напрямку!  Загроза застосування авіаційних засобів ураження.,0
🔴  Повітряна тривога в Сумській області!,0
🟢  Відбій тривоги в Сумській області!,0
🫶🫶🫶 Відбій загрози.,0
🔴  Загроза артобстрілу! Зараз у м. Нікополь та Нікопольській територіальній громаді!,0
🫶🫶🫶 Сумська область - ракетна небезпека!,0
🔴  Повітряна тривога в Сумській області!,0
Карта повітряних тривог станом на  🇺🇦,0
🟢  Відбій тривоги в Синельниківському районі! 🟢  Відбій тривоги в Сумській області! 🟢  Відбій тривоги в Донецькій області! 🟢  Відбій тривоги в м. Нікополь та Нікопольській територіальній громаді!,0
🔴  Повітряна тривога в Сумській області!,0
🫶🫶🫶 Дніпропетровська область (Синельниківський р-н) - загроза застосування авіаційних засобів ураження!,0
🔴  Повітряна тривога в Синельниківському районі!,0
🫶🫶🫶  Активність ворожої тактичної авіації на східному напрямку!  Загроза застосування авіаційних засобів ураження.,0
🔴  Повітряна тривога в Донецькій області!,0
🟢  Відбій тривоги в Донецькій області! 🟢  Відбій тривоги в Запорізькій області!,0
Карта повітряних тривог станом на  🇺🇦,0
🟢  Відбій тривоги в Черкаській області! 🟢  Відбій тривоги в місті Київ! 🟢  Відбій тривоги в Київській області! 🟢  Відбій тривоги в Сумській області!,0
🫶🫶🫶 Відбій загрози застосування балістичного озброєння.,0
🟢  Відбій тривоги в Чернігівській області! 🟢  Відбій тривоги в Вінницькій області! 🟢  Відбій тривоги в Полтавській області! 🟢  Відбій тривоги в Житомирській області!,0
🫶🫶🫶 Повторні пуски КАБ ворожою тактичною авіацією на Запорізьку область.,0
🫶🫶🫶 Швидкісна ціль на прикордонні Сумщини в південно-західному напрямку!,0
🔴  Повітряна тривога в Сумській області!,0
🔴  Повітряна тривога в Полтавській області!,0
Карта повітряних тривог станом на  🇺🇦,0
🫶🫶🫶  Загроза застосування балістичного озброєння з північного сходу!,0
🔴  Повітряна тривога в місті Київ! 🔴  Повітряна тривога в Чернігівській області!,0
🟢  Відбій тривоги в м. Нікополь та Нікопольській територіальній громаді!,0
🫶🫶🫶 Пуски КАБ ворожою тактичною авіацією на Запорізьку область.,0
🫶🫶🫶  Активність ворожої тактичної авіації на південно-східному напрямку!  Загроза застосування авіаційних засобів ураження.,0
🔴  Повітряна тривога в Запорізькій області!,0
🟢  Відбій тривоги в Харківській області! 🟢  Відбій тривоги в Сумській області!,0
🔴  Повітряна тривога в Харківській області!,0
🫶🫶🫶 Повторні пуски КАБ ворожою тактичною авіацією на Сумщині.,0
🫶🫶🫶 Пуски КАБ ворожою тактичною авіацією на Донеччині.,0
🫶🫶🫶 Пуски КАБ ворожою тактичною авіацією на Сумщині.,0
🔴  Повітряна тривога в Донецькій області!,0
🫶🫶🫶  Активність ворожої тактичної авіації на північно-східному напрямку!  Загроза застосування авіаційних засобів ураження.,0
🔴  Загроза артобстрілу! Зараз у м. Нікополь та Нікопольській територіальній громаді! 🔴  Повітряна тривога в Сумській області!,0
🟢  Відбій тривоги в Сумській області! 🟢  Відбій тривоги в Донецькій області! 🟢  Відбій тривоги в Синельниківському районі!,0
🟢  Відбій тривоги в Донецькій області!,0
🟢  Відбій тривоги в Сумській області!,0
🫶🫶🫶  Активність ворожої тактичної авіації на північно-східному напрямку!  Загроза застосування авіаційних засобів ураження.,0
🔴  Повітряна тривога в Сумській області!,0
🫶🫶🫶 Дніпропетровська область (Синельниківський р-н) - загроза застосування авіаційних засобів ураження!,0
🔴  Повітряна тривога в Синельниківському районі!,0
🫶🫶🫶 Пуски КАБ ворожою тактичною авіацією на Донеччину.,0
🟢  Відбій тривоги в Харківській області! 🟢  Відбій тривоги в Сумській області!,0
🫶🫶🫶 Повторні пуски КАБ ворожою тактичною авіацією на Сумщину.,0
🟢  Відбій тривоги в Синельниківському районі! 🟢  Відбій тривоги в Донецькій області! 🟢  Відбій тривоги в м. Нікополь та Нікопольській територіальній громаді!,0
🔴  Повітряна тривога в Синельниківському районі!,0
🟢  Відбій тривоги в Сумській області!,0
🫶🫶🫶 Відбій загрози застосування балістичного озброєння по областях.,0
🟢  Відбій тривоги в Одеській області!,0
Карта повітряних тривог станом на  🇺🇦,0
🟢  Відбій тривоги в Полтавській області! 🟢  Відбій тривоги в Черкаському районі! 🟢  Відбій тривоги в Золотоніському районі! 🟢  Відбій тривоги в Кіровоградській області!,0
Карта повітряних тривог станом на  🇺🇦,0
🟢  Відбій тривоги в Черкаській області! 🟢  Відбій тривоги в Криворізькому районі! 🟢  Відбій тривоги в м. Харків та Харківській територіальній громаді! 🟢  Відбій тривоги в Синельниківському районі! 🟢  Відбій тривоги в Харківській області! 🟢  Відбій тривоги в Павлоградському районі! 🟢  Відбій тривоги в Дніпровському районі! 🟢  Відбій тривоги в Запорізькій області! 🟢  Відбій тривоги в м. Запоріжжя та Запорізькій територіальній громаді! 🟢  Відбій тривоги в Новомосковському районі! 🟢  Відбій тривоги в Кам'янському районі!,0
🔴  Повітряна тривога в Золотоніському районі! 🔴  Повітряна тривога в Черкаському районі!,0
Карта повітряних тривог станом на  🇺🇦,0
🟢  Відбій тривоги в Миколаївській області! 🟢  Відбій тривоги в місті Київ! 🟢  Відбій тривоги в Чернігівській області! 🟢  Відбій тривоги в Київській області!,0
🫶🫶🫶 Кременчук ➡️ укриття!,0
🫶🫶🫶 Ракета ➡️ на Полтаву!,0
🔴  Повітряна тривога в Чернігівській області! 🔴  Повітряна тривога в Київській області!,0
🫶🫶🫶 ⚠ Увага!  Загроза застосування балістичного озброєння з півночі!,0
🔴  Повітряна тривога в Запорізькій області! 🔴  Повітряна тривога в м. Запоріжжя та Запорізькій територіальній громаді! 🔴  Повітряна тривога в місті Київ!,0
🟢  Відбій тривоги в Херсонській області!,0
🫶🫶🫶  Кременчук ➡️ залишайтесь в укриттях! Група БпЛА ➡️ на місто.,0
🫶🫶🫶  Одещина: групи ударних БпЛА ➡️ із акваторії Чорного моря.,0
🟢  Відбій тривоги в Запорізькій області!,0
🫶🫶🫶 ⚠ Увага!  Загроза застосування балістичного озброєння з півдня!,0
🔴  Повітряна тривога в Одеській області!,0
🫶🫶🫶  БпЛА з Миколаївщини летять ➡️  у акваторію Чорного моря.,0
🔴  Повітряна тривога в Кіровоградській області! 🔴  Повітряна тривога в Черкаській області!,0
🫶🫶🫶  Миколаївнина: групи ударних БпЛА ➡️ у напрямку Снігурівки.,0
🟢  Відбій тривоги в місті Київ! 🟢  Відбій тривоги в Чернігівській області! 🟢  Відбій тривоги в Київській області!,0
Карта повітряних тривог станом на  🇺🇦,0
🔴  Повітряна тривога в Миколаївській області! 🔴  Повітряна тривога в Чернігівській області! 🔴  Повітряна тривога в місті Київ! 🔴  Повітряна тривога в Київській області!,0
🫶🫶🫶  Херсонщина: БпЛА ➡️ курсом на Велику Олександрівку.  Дніпропетровщина: БпЛА через Зеленодольськ ➡️ у напрямку Херсонщини.  Нові групи шахедів залітають на Сумщину.,0
Карта повітряних тривог станом на  🇺🇦,0
🔴  Повітряна тривога в Новомосковському районі! 🔴  Повітряна тривога в Павлоградському районі! 🔴  Повітряна тривога в Синельниківському районі! 🔴  Повітряна тривога в Херсонській області!,0
💥 Гучно у Харкові!,0
🫶🫶🫶  БпЛА продовжує рух ➡️ у напрямку Миргорода.  Декілька нових груп шахедів через Донеччину ➡️ у напрямку Дніпропетровської області.,0
🔴  Повітряна тривога в Полтавській області! 🔴  Повітряна тривога в Запорізькій області!,0
🫶🫶🫶  Також група ударних БпЛА ➡️ через  Харківщину.,0
🔴  Повітряна тривога в м. Харків та Харківській територіальній громаді!,0
🫶🫶🫶 ⚠ Увага!   Група ворожих ударних БпЛА ➡️ через Сумщину. Курс ➡️ на Полтавщину.,0
"#80 Бажаю здоров'я, добродії!  🦅 Звіт по витрачених коштах зі збору на бус для взводу БпАК «ABWEHR» 122-батальйону 81-ОАеМБр.  👉 Загалом зібрано — 240 618,98 грн. ✅ Авто / ТО / Логістика — 231 362 грн. ❗️Залишок — 9 756,98 грн (закинули пану Стерненку на русоріз).  Ціна машини відповідає стану. Тому хай щасливо служить та приносить користь країні.  Усім, хто підтримав збір, — велика подяка від військових.  Ви вже не вперше допомагаєте цьому підрозділу, але той обсяг роботи, який виконується цими дядьками, заслуговує їзди на новеньких Porsche 911, а не стареньких VW T4. Але вже як є...  🥰 Окрема подяка — усім добрим людям, які передали смаколики, одяг та всілякі побутові штуки військовим.  Бережіть себе та військо! ЧЕСТЬ УСІМ! 🫡",0
🔴  Повітряна тривога в Харківській області! 🔴  Загроза артобстрілу! Зараз у м. Нікополь та Нікопольській територіальній громаді! 🔴  Повітряна тривога в Донецькій області!,0
🫶🫶🫶  КАБи ➡️ на Сумщину!,0
🔴  Повітряна тривога в Сумській області!,0
🫶🫶🫶 Відбій загрози застосування балістичного озброєння по областям.,0
🟢  Відбій тривоги в місті Київ! 🟢  Відбій тривоги в Донецькій області! 🟢  Відбій тривоги в Вінницькій області! 🟢  Відбій тривоги в Полтавській області! 🟢  Відбій тривоги в Харківській області! 🟢  Відбій тривоги в Чернігівській області! 🟢  Відбій тривоги в Сумській області! 🟢  Відбій тривоги в Кіровоградській області! 🟢  Відбій тривоги в Житомирській області! 🟢  Відбій тривоги в м. Харків та Харківській територіальній громаді! 🟢  Відбій тривоги в Дніпропетровській області! 🟢  Відбій тривоги в м. Запоріжжя та Запорізькій територіальній громаді! 🟢  Відбій тривоги в Черкаській області! 🟢  Відбій тривоги в Київській області! 🟢  Відбій тривоги в Запорізькій області!,0
🫶🫶🫶 Ще одна ракета! Курс ➡️ Чернігівщина!,0
🫶🫶🫶 Ніжин ➡️ терміново в укриття!,0
🫶🫶🫶 Курс ➡️ на Чернігівщину! Залишайтесь в укриттях!,0
🫶🫶🫶 Повторний пуск! Ракета ➡️ через Сумщину!,0
🔴  Повітряна тривога в Житомирській області! 🔴  Повітряна тривога в Вінницькій області!,0
🫶🫶🫶 Продовжує рух через Чернігівщину!,0
🫶🫶🫶 Ракета повз Сумщину! Курсом на Конотоп!,0
🔴  Повітряна тривога в Донецькій області!,0
🫶🫶🫶 ⚠ Увага!  Загроза застосування балістичного озброєння з північного сходу!,0
🔴  Повітряна тривога в Дніпропетровській області! 🔴  Повітряна тривога в Полтавській області! 🔴  Повітряна тривога в Кіровоградській області! 🔴  Повітряна тривога в Чернігівській області! 🔴  Повітряна тривога в Київській області! 🔴  Повітряна тривога в Сумській області! 🔴  Повітряна тривога в Черкаській області!,0
Карта повітряних тривог станом на  🇺🇦,0
🔴  Повітряна тривога в м. Харків та Харківській територіальній громаді! 🔴  Повітряна тривога в Харківській області! 🔴  Повітряна тривога в місті Київ! 🔴  Повітряна тривога в Запорізькій області! 🔴  Повітряна тривога в м. Запоріжжя та Запорізькій територіальній громаді!,0
🟢  Відбій тривоги в Сумській області! 🟢  Відбій тривоги в Синельниківському районі! 🟢  Відбій тривоги в Донецькій області!,0
🔴  Повітряна тривога в Сумській області!,0
🟢  Відбій тривоги в м. Нікополь та Нікопольській територіальній громаді! 🟢  Відбій тривоги в Запорізькій області! 🟢  Відбій тривоги в м. Запоріжжя та Запорізькій територіальній громаді!,0
Карта повітряних тривог станом на  🇺🇦,0
🟢  Відбій тривоги в Полтавській області! 🟢  Відбій тривоги в Кіровоградській області! 🟢  Відбій тривоги в Черкаській області! 🟢  Відбій тривоги в Сумській області!,0
🫶🫶🫶  КАБи ➡️ на Запорізьку область та Донеччину!,0
🫶🫶🫶 БпЛА ➡️ курсом на на Павлоград!,0
🔴  Повітряна тривога в Полтавській області! 🔴  Повітряна тривога в Кіровоградській області! 🔴  Повітряна тривога в Черкаській області!,0
🟢  Відбій тривоги в Херсонській області!,0
🔴  Повітряна тривога в Сумській області!,0
🫶🫶🫶 БпЛА ➡️ курсом на Запоріжжя!,0
🫶🫶🫶 ⚠Увага!  Активність ворожої тактичної авіації на північно-східному та південно-східному напрямках.    Загроза застосування авіаційних засобів ураження!,0
🔴  Повітряна тривога в Синельниківському районі! 🔴  Загроза артобстрілу! Зараз у м. Нікополь та Нікопольській територіальній громаді! 🔴  Повітряна тривога в Херсонській області! 🔴  Повітряна тривога в Запорізькій області! 🔴  Повітряна тривога в м. Запоріжжя та Запорізькій територіальній громаді!,0
🟢  Відбій тривоги в Чернігівській області! 🟢  Відбій тривоги в Сумській області! 🟢  Відбій тривоги в м. Нікополь та Нікопольській територіальній громаді!,0
🫶🫶🫶 КАБ ➡️ на Суми!,0
Карта повітряних тривог станом на  🇺🇦,0
🔴  Повітряна тривога в Сумській області! 🔴  Повітряна тривога в Чернігівській області! 🔴  Повітряна тривога в Донецькій області! 🔴  Загроза артобстрілу! Зараз у м. Нікополь та Нікопольській територіальній громаді!,0
🟢  Відбій тривоги в м. Нікополь та Нікопольській територіальній громаді!,0
🔴  Загроза артобстрілу! Зараз у м. Нікополь та Нікопольській територіальній громаді!,0
🟢  Відбій тривоги в Донецькій області! 🟢  Відбій тривоги в м. Нікополь та Нікопольській територіальній громаді!,0
🟢  Відбій тривоги в Донецькій області!,0
🔴  Загроза артобстрілу! Зараз у м. Нікополь та Нікопольській територіальній громаді!,0
🟢  Відбій тривоги в м. Запоріжжя та Запорізькій територіальній громаді! 🟢  Відбій тривоги в Запорізькій області!,0
🟢  Відбій тривоги в м. Запоріжжя та Запорізькій територіальній громаді!,0
Карта повітряних тривог станом на  🇺🇦,0
🟢   Відбій загрози артобстрілу в м. Нікополь та Нікопольській територіальній громаді! 🟢  Відбій тривоги в Харківській області! 🟢  Відбій тривоги в Полтавській області! 🟢  Відбій тривоги в Сумській області! 🟢  Відбій тривоги в Дніпропетровській області! 🟢  Відбій тривоги в м. Харків та Харківській територіальній громаді!,0
🫶🫶🫶  Відбій загрози балістики.,0
🟢  Відбій тривоги в Херсонській області!,0
🫶🫶🫶 Група БпЛА ➡️ курсом на Суми!,0
Карта повітряних тривог станом на  🇺🇦,0
🔴  Повітряна тривога в м. Харків та Харківській територіальній громаді! 🔴  Повітряна тривога в Запорізькій області! 🔴  Повітряна тривога в м. Запоріжжя та Запорізькій територіальній громаді! 🔴  Повітряна тривога в Дніпропетровській області! 🔴  Повітряна тривога в Харківській області! 🔴  Повітряна тривога в Миколаївській області! 🔴  Повітряна тривога в Полтавській області! 🔴  Повітряна тривога в Сумській області! 🔴  Повітряна тривога в Черкаській області! 🔴  Повітряна тривога в Кіровоградській області!,0
🫶🫶🫶 ⚠ Увага!  Загроза застосування балістичного озброєння з півдня!,0
🔴  Повітряна тривога в Херсонській області!,0
🟢  Відбій тривоги в Сумській області!,0
🔴  Загроза артобстрілу! Зараз у м. Нікополь та Нікопольській територіальній громаді!,0
🟢  Відбій тривоги в м. Нікополь та Нікопольській територіальній громаді!,0
🫶🫶🫶  КАБи ➡️ на Сумщину та Донеччину.,0
🔴  Повітряна тривога в Сумській області!,0
🟢  Відбій тривоги в Сумській області! 🟢  Відбій тривоги в Харківській області!,0
🫶🫶🫶 Ще одна ракета курсом на Білопілля!,0
🫶🫶🫶 Ракета через Сумщину!,0
🔴  Повітряна тривога в Донецькій області!,0
🫶🫶🫶  КАБи на Сумщину.,0
🔴  Загроза артобстрілу! Зараз у м. Нікополь та Нікопольській територіальній громаді! 🔴  Повітряна тривога в Сумській області!,0
🫶🫶🫶  КАБи на Харківщину.,0
🫶🫶🫶 ⚠Увага!  Активність ворожої тактичної авіації на північно-східному напрямку.    Загроза застосування авіаційних засобів ураження!,0
🔴  Повітряна тривога в Харківській області!,0
Карта повітряних тривог станом на  🇺🇦,0
🟢  Відбій тривоги в Чернівецькій області! 🟢  Відбій тривоги в Львівській області! 🟢  Відбій тривоги в Закарпатській області! 🟢  Відбій тривоги в Харківській області! 🟢  Відбій тривоги в м. Харків та Харківській територіальній громаді! 🟢  Відбій тривоги в Миколаївській області! 🟢  Відбій тривоги в Одеській області!,0
Карта повітряних тривог станом на  🇺🇦,0
🟢  Відбій тривоги в Чернігівській області! 🟢  Відбій тривоги в Вінницькій області! 🟢  Відбій тривоги в Сумській області! 🟢  Відбій тривоги в Рівненській області! 🟢  Відбій тривоги в Хмельницькій області!,0
🔴  Повітряна тривога в Одеській області!,0
🟢  Відбій тривоги в Житомирській області!,0
✈️ Зліт МіГ-31К!,0
🔴  Повітряна тривога в Сумській області! 🔴  Повітряна тривога в Закарпатській області! 🔴  Повітряна тривога в Житомирській області! 🔴  Повітряна тривога в Чернігівській області! 🔴  Повітряна тривога в Чернівецькій області! 🔴  Повітряна тривога в Хмельницькій області! 🔴  Повітряна тривога в Рівненській області! 🔴  Повітряна тривога в Львівській області! 🔴  Повітряна тривога в Вінницькій області! 🔴  Повітряна тривога в Миколаївській області!,0
🟢  Відбій тривоги в м. Нікополь та Нікопольській територіальній громаді!,0
🔴  Повітряна тривога в Харківській області! 🔴  Повітряна тривога в м. Харків та Харківській територіальній громаді!,0
🟢  Відбій тривоги в Харківській області! 🟢  Відбій тривоги в м. Харків та Харківській територіальній громаді!,0
🔴  Повітряна тривога в м. Харків та Харківській територіальній громаді! 🔴  Загроза артобстрілу! Зараз у м. Нікополь та Нікопольській територіальній громаді!,0
🫶🫶🫶  Харківщина - загроза застосування ворогом ударних БпЛА.,0
🔴  Повітряна тривога в Харківській області!,0
🟢  Відбій тривоги в м. Нікополь та Нікопольській територіальній громаді!,0
🔴  Загроза артобстрілу! Зараз у м. Нікополь та Нікопольській територіальній громаді!,0
,
🫶🫶🫶  Відбій загрози застосування ударних БпЛА для всіх областей.,0
🟢  Відбій тривоги в Синельниківському районі! 🟢  Відбій тривоги в Сумській області! 🟢  Відбій тривоги в Донецькій області!,0
🫶🫶🫶  КАБи на Сумщину!,0
🟢  Відбій тривоги в Новомосковському районі! 🟢  Відбій тривоги в Дніпровському районі! 🟢  Відбій тривоги в Павлоградському районі!,0
"🤯Збоченець без трусів в кущах біля дитячого майданчика в Борисполі, – місцеві пабліки 

Відео🔞",1
🤯Вибух біля будинку на Оболоні: кинули гранату з вікна,1
🤬Малолітні дебошири стрибають по машині на Лесі Українки,1
"😨ЖАХ! Забив до смерті свою жінку 

У Броварах чоловік наніс жінці не менше трьох ударів кулаком по голові. Внаслідок чого вона померла на місці.",1
😳На Троєщині парочка зайнялася інтимними втіхами на лавці під час сьогоднішньої нічної атаки,1
🤬Збив дитину та втік з місця ДТП,1
😭Дівчину вдарило струмом на даху електрички у Бучі,1
Момент вбивства чоловіка та жінки у селі Софіївська Борщагівка ,1
Сьогодні та завтра деякі університети Києва через безпекову ситуацію переходять на дистанційку,0
 Вибухи в передмісті! Працюють по БпЛА,0
"🛸 БпЛА продовжують тероризувати Київщину

Залишилося близько 10-15 БпЛА, майже всі у нашу сторону.",0
"💥Потужний вибух в передмісті! Ймовірно, збиття БпЛА",0
"🚨  Повітряна тривога в Києві 

Загроза балістики + БпЛА",0
Чоловік у військовій формі впав і загинув в електричці на Київщині ,1
Вибухи в Києві! Працює ППО!,0
🤬У Шевченківському районі пожежа внаслідок падіння уламків на житловий будинок та супермаркет,0
💥 Величезна дірка в багатоповерхівці у Дніпровському районі,0
⚡️Зафіксовано падіння уламків у Соломʼянському та Святошинському районах,0
❗️У Дніпровському районі зафіксовано падіння уламків БпЛА на житловий будинок,0
💥Вибухи в Києві! Триває атака шахедів,0
Знову пролунав вибух,0
Доброї ночі🌙,0
Квадробери «атакують» KFC на Позняках,0
🤬 Собака напав на школярів,1
😨 ЖАХ! Дівчина скоїла самогубство з вікна багатоповерхівки на Ревуцького,1
  Мотоцикліст влетів в стовп на проспекті Бандери ,1
"💣Вибух чули вночі на Оболоні 

Близько 3 годині ночі під будинок на вулиці Прирічній зʼїхалися пожежні, швидка та поліція. ",0
😨 Страшна аварія з ампутацією ніг сталася вночі на Дарницькому мосту,1
💥Потужний вибух в Києві! Спрацювало ППО,0
⚡️Граната вибухнула в руках 12-річного хлопця на Бучанщині,1
"❗️ Безоплатний 8-денний тест-драйв IT професій 
 
▪️ Для бажаючих працювати онлайн і заробляти в $; 
▪️ Для тих, хто давно хотів працювати в IT, але не обрав для себе напрям 
 
Тривалість — 8 днів. Заняття проходять вечорами.  
 
На тест-драйві ви спробуєте себе в ролях: 
▫️ вебдизайнера, 
▫️ розробника, 
▫️ дата-аналітика,  
▫️ проджекта,  
▫️ тестувальника.  
 
✅ Програма розрахована на новачків. У вільний час ви дивитесь короткі лекції та робите цікаві завдання, які перевіряє ментор. ",1
😱 ППЦ! Повісився чоловік у парку біля КРОКу в Шевченківському районі,1
😨 ЖАХ! Серійний убивця з Узбекистану орудував на Київщині,1
"😨 ПЗДЦ! Вітчим ґвалтував 16-річну падчерку цілих 8 місяців

Також чоловік шантажував її, що викладе її інтим фото в мережу і чинив не тільки сексуальне насильство, а й психологічне - словесно кривдив і контролював її листування.

Наразі йому загрожує до 12 років увʼязнення.",1
"🤬 ЖАХ! Дівчина знущається з собаки

Вона крутить бідну тварину у повітрі на повідку. Перед цим собаку били ногами.",1
🗣ППЦ! Таксист намагався викрасти 6-річну дівчинку,1
"Фотограф ЗАДУШИВ (https://interfax.com.ua/news/general/1067934.html?utm_source=telegram) 21-річну модель у Святошинському районі 🤯

Під час фотосесії вживали алкоголь і наркотики. Виникла сварка, а на ранок власниця студії вже знайшла бездиханне тіло дівчини. ",1
"⚡️Людські рештки, знайдені на Подолі",1
😳Шок контент! На Подолі знайшли кістки та черепи,1
"🤯Забив до смерті свою 76-річну матір, — поліція Києва

Під час сварки 37-річний син накинувся на пенсіонерку та спричинив жінці численні травми. Постраждала цілу ніч знаходилася без свідомості у важкому стані. Згодом жінка померла.",1
"😱 Жах! Діти знайшли пошматований труп на березі Десни в Пухівці,",1
😰 На трасі «Київ-Одеса» неподалік Чабанів сталася ДТП,1
"😱 ЖЕСТЬ! Другий день поспіль цигани вивозять потягами із Києва мішки з цукерками, які зібрали на кладовищах

Оце бізнес на траурі🤬",1
"20-річний хлопець жорстоко побив свою 16-річну дівчину через ревнощі 🤯

У дівчини зламаний ніс і палець, частково відірване вухо, вирване волосся. Все тіло — в синцях та укусах.",1
🤯Треш! Збоченець мастурбував на дівчину в парку КПІ,1
Тривога,0
Небезпека,0
Гучно,0
Прильот,0
Літає,0
Укриття,0
Бережіть себе,0
Не нехтуйте,0
"Вже 12:31, а російська делегація лише тільки виїжджає з готелю 🤦‍♂️",0
"руснява делегація нарешті приїхала. Зустріч мала розпочатись 13 хвилин тому...

Онлайн трансляція зустрічі тут: ",1
"❗️В ЗМІ пишуть, що після того, як Україна відмовилась відводити війська з 4 областей, росіяни встали і сказали, що «наступного разу областей буде вже 5» 🤬",0
"❗️Я закликаю путіна надати своїй делегації реальні повноваження для закінчення війни,",0
"❗️❗️росіяни говорили про Сумську область. Вони вимагають створення «зони безпеки» і погрожували анексією області,",0
"Зеленський в Албанії провів переговори з Макроном, Стармером, Мерцом і Туском.",0
Зеленський про розмову з Трампом,0
❗️рф під час переговорів погрожувала також захопити Харків і Суми,0
"🤡росія готова воювати вічно. Можливо, хтось із тих, хто сидить за цим столом, втратить більше своїх близьких",0
"💼 Менеджер чату (англійська мова, можливість використання перекладача)

Пропонують:
🟠Графік роботи: 6/1, один вихідний на вибір, позмінний графік з можливістю обрати зручні зміни (4 варіанти по 6 годин на день).
🟠Заробітна плата від 600$ на місяць (без врахування бонусів); середній найвищий дохід – 3600$ на місяць.
🟠Віддалена робота з будь-якої точки світу.
🟠Виплата зарплати 1 раз на місяць.
🟠Відкрита статистика доходів – доступ до балансу у будь-який час.
🟠Постійна підтримка керівника 24/7.
🟠Комфортне та поетапне навчання (досвід не обов'язковий).

Від вас:
⚫️Знання англійської мови на рівні B1 або вище (бажано).
⚫️Готовність працювати 6 годин на день (можливість працювати більше за бажанням).
⚫️Наявність комп'ютера або ноутбука з ОС Windows 10 або macOS (робота з телефона неможлива).

Обовʼязки:
🟣Ведення чатів.
🟣Швидке реагування на повідомлення в реальному часі.

📞 Контакт для відгуку",1
"❗️Переговори між рф та Україною продовжаться в червні, – журналістка Забєліна",0
"😱3-денна магнітна буря вдарила по Землі! 

Готуємося до перепадів тиску і настрою, мігреней, нудоти, тривожності. Уникайте стресу та навантажень. Триватиме до понеділка.",0
"Низькі зарплати – це сучасне рабство

Задумайтесь: ви витрачаєте на роботу 85% свого часу, але не можете покрити і 50% власних потреб.

Мільйони людей горбатяться в офісах зранку до вечора, але при цьому отримують 10-15 тисяч гривень і роками відкладають на новий телефон чи холодильник.

Хоча достатньо один раз підписатись на канал Яка Зарплата  і ви назавжди вилізете з цієї фінансової ями.

Автор знаходить роботодавців, які готові платити по 30-40-50 тисяч людям без досвіду, і викладає їх у себе на каналі.

Вже більше 50.000 українців знайшли високооплачувану роботу завдяки ньому. Тепер ваша черга – ",1
Обстановка в Одесі,0
"русня пише, що удосконалила «шахеди», через що їх нібито стає все важче збивати.",0
"💳 Зaкинулa 130 гpн, a вигpaлa 16650 гpн в цe лiцeнзiйнe oнлaйн-кaзинo i oдpaзу oтpимaлa вигpaш нa кapтку!

Гpaлa вoнa
 👉 зa цим пocилaнням 

Щo poбити ?:
1) Зaхoдь ➡️ ocь cюди
2) Кpути бapaбaн, пoтiм peєcтpуйcя.
3) Клaди нa дeпoзит вiд 100-200 гpн 
4) Гpaй в гpу ""sugar rush""
5) Кoли вигpaв, oдpaзу вивoдь нa cвoю кapтку!

👉 Пocилaння нa peєcтpaцiю

* Пepшi 5 гpaвцiв дoдaткoвo oтpимaють дo 750 бeзкoштoвних oбepтiв пpи пepшoму дeпoзитi! Вcтигaй!",1
"😡 ЦЮ ДІВЧИНУ НЕНАВИДЯТЬ УСІ МЕБЛЕВІ МАГАЗИНИ! Вона розкрила схеми, як зробити крутий ремонт за копійки, і тепер вони банкрутують цілими пачками!

На каналі ""ЗНАХІДКИ З МАРКЕТПЛЕЙСІВ"" вона розповідає, як обставити квартиру стильно, але майже безкоштовно!

📌 Там ви знайдете:

- Стінові панелі від 25 грн

- Диван, що стискається від 600 грн

- Паркетна дошка шт від 23 грн

- LED стельовий плінтус 200 грн

Не ведися на дорогі цінники - підпишись і заощаджуй грамотно!
Кнопка нижче 👇🏻👇🏻👇🏻",1
